url;title;authors;abstract;subject
https://arxiv.org/abs/1612.02582;Faithful Actions from Hyperplane Arrangements; Yuki Hirano,  Michael Wemyss;  We show that if $X$ is a smooth quasi-projective $3$-fold admitting a flopping contraction, then the fundamental group of an associated simplicial hyperplane arrangement acts faithfully on the derived category of $X$. The main technical advance is to use torsion pairs as an efficient mechanism to track various objects under iterations of the flop functor (respectively, mutation functor). This allows us to relate compositions of the flop functor (respectively, mutation functor) to the theory of Deligne normal form, and to give a criterion for when a finite composition of $3$-fold flops can be understood as a tilt at a single torsion pair. We also use this technique to give a simplified proof of the result of Brav-Thomas for Kleinian singularities. ;"Algebraic Geometry (math.AG); Algebraic Topology (math.AT); Representation Theory (math.RT)"
https://arxiv.org/abs/1612.02729;Smoothness and Poisson structures of Bridgeland moduli spaces on Poisson  surfaces; Chunyi Li,  Xiaolei Zhao;  Let X be a projective smooth holomorphic Poisson surface, in other words, whose anti-canonical divisor is effective. We show that moduli spaces of certain Bridgeland stable objects on X are smooth. Moreover, we construct Poisson structures on these moduli spaces. ;Algebraic Geometry (math.AG)
https://arxiv.org/abs/1612.02730;Higher-order Weierstrass weights of branch points on superelliptic  curves; Caleb McKinley Shor;  In this paper we consider the problem of calculating the higher-order Weierstrass weight of the branch points of a superelliptic curve $C$. For any $q>1$, we give an exact formula for the $q$-weight of an affine branch point. We also find a formula for the $q$-weight of a point at infinity in the case where $n$ and $d$ are relatively prime. With these formulas, for any fixed $n$, we obtain an asymptotic formula for the ratio of the $q$-weight of the branch points, denoted $BW_q$, to the total $q$-weight of points on the curve: \[ \liminf_{d\to\infty}\frac{BW_q}{g(g-1)^2(2q-1)^2}\geq \frac{n+1}{3(n-1)^2(2q-1)^2},\] with equality when the limit is taken such that $\gcd(n,d)=1$. ;Algebraic Geometry (math.AG)
https://arxiv.org/abs/1612.03074;Quivers and equations a la Plücker for the Hilbert scheme; Laurent Evain,  Margherita Roggero;"  Several moduli spaces parametrizing linear subspaces of the projective space are cut out by linear and quadratic equations in their natural embedding: Grassmannians, Flag varieties, and Schubert varieties. The goal of this paper is to prove that a similar statement holds when one replaces linear subspaces with algebraic subschemes of the projective space. We exhibit equations of degree 1 and 2 that define schematically the Hilbert schemes $\mathbf{Hilb}^{p}_{\mathbb P^n}$ for all (possibly nonconstant) Hilbert polynomials $p$. The equations are reminiscent of the Pl\""ucker relations on the Grassmannians: they are built formally with permutations on indexes on the Pl\""ucker coordinates. Our method relies on a new construction of the Hilbert scheme as a quotient of a scheme of quiver representations. ";"Algebraic Geometry (math.AG); Commutative Algebra (math.AC)"
https://arxiv.org/abs/1612.03102;Reduced Donaldson-Thomas invariants and the ring of dual numbers; Georg Oberdieck,  Junliang Shen;  Let $A$ be an abelian variety. We introduce $A$-equivariant Grothendieck rings and $A$-equivariant motivic Hall algebras, and endow them with natural integration maps to the ring of dual numbers. The construction allows a systematic treatment of reduced Donaldson-Thomas invariants by Hall algebra techniques. We calculate reduced Donaldson-Thomas invariants for $\mathrm{K3} \times E$ and abelian threefolds for several imprimitive curve classes. This verifies (in special cases) multiple cover formulas conjectured by Oberdieck-Pandharipande and Bryan-Oberdieck-Pandharipande-Yin. ;Algebraic Geometry (math.AG)
https://arxiv.org/abs/1612.03141;A non-existence result for de Jonquières divisors; Mara Ungureanu;  This paper represents a first step towards settling the issue of the validity of the de Jonqui\`eres formulas. We consider the space of divisors with prescribed multiplicity, or de Jonqui\`eres divisors, contained in a linear series on a smooth projective curve. Assuming zero expected dimension of this space, the de Jonqui\`eres formulas compute the virtual number of de Jonqui\`eres divisors. We show that if the expected dimension is negative, then a general linear series on a general curve does not admit de Jonqui\`eres divisors of the expected type. ;Algebraic Geometry (math.AG)
https://arxiv.org/abs/1612.03162;Additive invariants of orbifolds; Goncalo Tabuada,  Michel Van den Bergh;"  In this article, using the recent theory of noncommutative motives, we compute the additive invariants of orbifolds (equipped with a sheaf of Azumaya algebras) using solely ""fixed-point data"". As a consequence, we recover, in a unified and conceptual way, the original results of Vistoli concerning algebraic K-theory, of Baranovsky concerning cyclic homology, of the second author with Polishchuk concerning Hochschild homology, and of Baranovsky-Petrov and Caldararu-Arinkin (unpublished) concerning twisted Hochschild homology; in the case of topological Hochschild homology and periodic topological cyclic homology, the aforementioned computation is new in the literature. As an application, we verify Grothendieck's standard conjectures of type C and D, as well as Voevodsky's smash-nilpotence conjecture, in the case of ""low-dimensional"" orbifolds. Finally, we establish a result of independent interest concerning nilpotency in the Grothendieck ring of an orbifold. ";"Algebraic Geometry (math.AG); Algebraic Topology (math.AT); K-Theory and Homology (math.KT); Representation Theory (math.RT)"
https://arxiv.org/abs/1612.03315;SUSY $N$-supergroups and their real forms; R. Fioresi,  S. D. Kwok;  We study SUSY $N$-supergroups, $N=1,2$, their classification and explicit realization, together with their real forms. In the end, we give the supergroup of SUSY preserving automorphism of $\mathbf{C}^{1|1}$ and we identify it with a subsupergroup of the SUSY preserving automorphisms of $\mathbf{P}^{1|1}$. ;"Algebraic Geometry (math.AG); Rings and Algebras (math.RA)"
https://arxiv.org/abs/1612.03458;A-Discriminants for Complex Exponents and Counting Real Isotopy Types; J. Maurice Rojas,  Korben Rusek;  We extend the notion of $\mathcal{A}$-discriminant, and Kapranov's parametrization of $\mathcal{A}$-discriminant varieties, to complex exponents. As an application, we focus on the special case where $\mathcal{A}$ is a set of $n+3$ points in $\mathbb{R}^n$ with non-defective Gale dual, $g$ is a real $n$-variate exponential sum with spectrum $\mathcal{A}$ and sign vector $s$, and prove the following: For fixed $A$ and $s$, the number of possible isotopy types for the real zero set of $g$ is $O(n^2)$. We are unaware of any earlier such upper bound, except for an $O(n^6)$ bound when all the points of $\mathcal{A}$ lie in $\mathbb{Z}^n$. ;"Algebraic Geometry (math.AG); Symbolic Computation (cs.SC); Complex Variables (math.CV)"
https://arxiv.org/abs/1612.03479;D-modules on Demaily-Semple bundles and the Green-Griffiths-Lang  Conjecture; Mohammad Reza Rahmati;  We generalize some of the concepts of $D$-module theory over the inductive prolongation of a projective variety namely Demaily-Semple tower. Specifically we study the characteristic variety of inductive $D$-modules on these bundles. We also generalize a result of J. Merker on global generation for vertical sections of the twisted jet-bundles to propose the general Green-Griffiths-Lang conjecture. ;Algebraic Geometry (math.AG)
https://arxiv.org/abs/1612.03489;Chow Groups of Abelian Varieties and Beilinson's Conjecture; Bogdan Zavyalov;  In the present paper we introduce the property AA of a subsemigroup of the endomorphism semigroup of an abelian variety, which holds for semigroup of endomorphisms of an abelian variety defined over a number field, and show that the orbit of any cycle under a semigroup with property AA in the Chow group $\otimes\Q$ has finite dimensional span. ;"Algebraic Geometry (math.AG); Number Theory (math.NT)"
https://arxiv.org/abs/1612.03539;Fitness, Apprenticeship, and Polynomials; Bernd Sturmfels;  This article discusses the design of the Apprenticeship Program at the Fields Institute, held 21 August - 3 September 2016. Six themes from combinatorial algebraic geometry were selected for the two weeks: curves, surfaces, Grassmannians, convexity, abelian combinatorics, parameters and moduli. The activities were structured into fitness, research and scholarship. Combinatorics and concrete computations with polynomials (and theta functions) empowers young scholars in algebraic geometry, and it helps them to connect with the historic roots of their field. We illustrate our perspective for the threefold obtained by blowing up six points in $\mathbb{P}^3$. ;"Algebraic Geometry (math.AG); Commutative Algebra (math.AC); Combinatorics (math.CO)"
https://arxiv.org/abs/1612.03566;Moduli of sheaves supported on curves of genus two in a quadric surface; Mario Maican;  We study the moduli space of stable sheaves of Euler characteristic 1, supported on curves of arithmetic genus 2 contained in a smooth quadric surface. We show that this moduli space is rational. We give a classification of the stable sheaves involving locally free resolutions or extensions. We compute the Betti numbers by studying the variation of the moduli spaces of alpha-semi-stable pairs. ;Algebraic Geometry (math.AG)
https://arxiv.org/abs/1612.03634;Commutative algebraic groups up to isogeny. II; Michel Brion;"  This paper develops a representation-theoretic approach to the isogeny category $\underline{\mathcal{C}}$ of commutative group schemes of finite type over a field $k$, studied in arXiv:1602:00222. We construct a ring $R$ such that $\underline{\mathcal{C}}$ is equivalent to the category $R$-mod of all left $R$-modules of finite length. We also construct an abelian category of $R$-modules, $R$-$\widetilde{\rm mod}$, which is hereditary, has enough projectives, and contains $R$-mod as a Serre subcategory; this yields a more conceptual proof of the main result of [loc. cit.], asserting that $\underline{\mathcal{C}}$ is hereditary. We show that $R$-$\widetilde{\rm mod}$ is equivalent to the isogeny category of commutative quasi-compact $k$-group schemes. ";"Algebraic Geometry (math.AG); Representation Theory (math.RT)"
https://arxiv.org/abs/1612.03643;Almost duality for Saito structure and complex reflection groups; Yukiko Konishi,  Satoshi Minabe,  Yuuki Shiraishi;  We extend Dubrovin's almost duality of Frobenius structures to Saito structures without metric. Then we formulate and study the existence and uniqueness problem of the natural Saito structure on the orbit spaces of finite complex reflection groups from the viewpoint of the almost duality. We give a complete answer to the problem for the irreducible groups. ;Algebraic Geometry (math.AG)
